org_id	remap_id
241602023	445
241602024	446
241602027	447
241602028	448
242354009	449
243613004	450
243937001	451
243937018	452
243937023	453
243937024	454
243937025	455
243937028	456
244267001	457
244267004	458
244267017	459
244267021	460
244267027	461
244267028	462
244267029	463
244267032	464
244269018	465
244269019	466
244269020	467
244853002	468
244853030	469
244853032	470
244853036	471
245348002	472
247072018	473
247072020	474
247072022	475
247072023	476
247072025	477
247072026	478
247072031	479
247072032	480
249136006	481
249136011	482
249136015	483
249136019	484
249136020	485
249136022	486
249136023	487
249136025	488
249136028	489
249136034	490
250099001	491
250099002	492
250457010	493
251510001	494
252229001	495
252298002	496
252298005	497
252298006	498
252298013	499
252298014	500
252298015	501
252298016	502
253176016	503
253448001	504
253448002	505
253448003	506
253448056	507
253448059	508
253448062	509
254303049	510
254303050	511
254303051	512
254303054	513
254303055	514
254303056	515
254303057	516
254303058	517
254303059	518
254457030	519
254457031	520
254457033	521
254457034	522
254457037	523
254457038	524
254457039	525
254940026	526
255396006	527
255396007	528
255396010	529
255396018	530
255396023	531
255396024	532
255396025	533
255396033	534
255396042	535
256096022	536
256096023	537
256151014	538
256151015	539
256511038	540
256511039	541
256513038	542
257430026	543
257430027	544
257430029	545
257430030	546
257430032	547
257430035	548
257430036	549
257667055	550
257667061	551
258650001	552
260736025	553
260736026	554
260736028	555
260736029	556
260736030	557
260736032	558
260736033	559
261526007	560
261526010	561
261606001	562
261606016	563
261606022	564
261840008	565
261840009	566
262277009	567
262277011	568
262277026	569
262277029	570
264713001	571
264713028	572
264984001	573
265069012	574
265069014	575
265069020	576
265069021	577
265069024	578
265069025	579
265069026	580
265071012	581
265071013	582
265071020	583
265071021	584
265071022	585
265071025	586
265071027	587
265071028	588
265071030	589
265071034	590
265630004	591
265630006	592
266168001	593
266168003	594
266873001	595
266873006	596
266873009	597
266875001	598
266875006	599
266875012	600
266875014	601
266875015	602
266875019	603
266875022	604
266875024	605
268305001	606
268305006	607
268305007	608
268305008	609
268450034	610
268450035	611
268450036	612
269342021	613
269342023	614
269342025	615
269342026	616
269342027	617
270375001	618
270375004	619
270375005	620
270375006	621
270381001	622
270381003	623
270381004	624
270381007	625
270381011	626
270381013	627
270382001	628
270382004	629
272591001	630
272591016	631
272591023	632
272591026	633
272591028	634
272591029	635
275362021	636
275362022	637
276242019	638
276242021	639
276242022	640
276242023	641
276242024	642
276242025	643
276242026	644
276540021	645
277738002	646
277738011	647
277738012	648
278038005	649
278038027	650
278038028	651
278038029	652
278038031	653
278038035	654
278038036	655
278563001	656
278811002	657
278811006	658
278811007	659
278811009	660
278811010	661
278811011	662
280256001	663
280256006	664
282832001	665
282832012	666
282832014	667
282832015	668
282832017	669
282832018	670
282832019	671
282832021	672
282832022	673
283236014	674
283236018	675
283236020	676
283236022	677
283236023	678
283236026	679
283236027	680
283236028	681
283236029	682
283236034	683
283532005	684
283937018	685
283937019	686
283937023	687
284985037	688
284985039	689
284985044	690
284985045	691
285143024	692
285602012	693
286536007	694
287645002	695
287645003	696
287645013	697
287645022	698
287645023	699
287645027	700
287645029	701
287645031	702
288575010	703
288575011	704
288825012	705
288825017	706
288825018	707
288825019	708
288825021	709
288825022	710
288825024	711
288825029	712
288859004	713
288859009	714
288859013	715
288859017	716
288859018	717
288859020	718
289597012	719
289597015	720
289597016	721
289597022	722
289834016	723
290022001	724
290519008	725
290519011	726
290519014	727
290519017	728
290519019	729
290519024	730
290675006	731
291333007	732
291333012	733
291333013	734
291333014	735
291333015	736
291333016	737
291333018	738
291333019	739
291333021	740
291333023	741
291338004	742
291338005	743
291338011	744
291338012	745
291338014	746
291338017	747
291338018	748
291338020	749
291338022	750
291338023	751
291338024	752
291338025	753
291338026	754
291338031	755
291338032	756
291338033	757
291338034	758
291338035	759
291957007	760
291957009	761
292453003	762
292453009	763
292453011	764
292453013	765
292453014	766
292453015	767
292453025	768
292453028	769
292453031	770
292453034	771
292551001	772
292551012	773
292551014	774
293244001	775
293244002	776
293244003	777
293244008	778
293244010	779
293433001	780
293433002	781
293433009	782
293433012	783
293433018	784
293433021	785
293433022	786
293433024	787
293433026	788
293433027	789
293433029	790
293433042	791
293433043	792
293433044	793
293433045	794
293433046	795
293433047	796
293433048	797
293433049	798
293433050	799
293433054	800
293433055	801
293433057	802
293433061	803
293510001	804
293510002	805
293510004	806
293510007	807
293510008	808
293510009	809
293510013	810
293510015	811
293510016	812
293510018	813
294008002	814
294008005	815
294008009	816
294008036	817
294008040	818
294008042	819
294008044	820
294008047	821
294008050	822
294008056	823
294076007	824
294076018	825
294237001	826
294895011	827
294895015	828
295873003	829
295873004	830
296366006	831
296366013	832
296366024	833
296366031	834
296366032	835
296366034	836
296375018	837
296471021	838
296471024	839
296471025	840
296476008	841
296476009	842
296476012	843
296476013	844
296476014	845
296476015	846
296476017	847
296476018	848
296476019	849
296476022	850
297067002	851
297067003	852
297078001	853
297078002	854
297078005	855
297078008	856
297791001	857
297791002	858
297796002	859
297898002	860
299668015	861
299668017	862
299668018	863
299733001	864
299733007	865
299733008	866
299768001	867
299768002	868
299841003	869
299841004	870
300024006	871
300024009	872
300024013	873
300024016	874
300024017	875
300024037	876
300024042	877
300024045	878
300024047	879
300024048	880
300024056	881
300024058	882
300024063	883
300024064	884
300637004	885
300696001	886
300907006	887
300908002	888
300908003	889
300908004	890
300908009	891
300908010	892
301213001	893
301213007	894
301213011	895
301213013	896
301213014	897
301227002	898
301227017	899
301227019	900
301227023	901
301364029	902
301517004	903
301517018	904
301517036	905
301656013	906
301656017	907
301656018	908
301656026	909
301656028	910
301656029	911
301668004	912
301668005	913
301687001	914
301687009	915
301687012	916
301687013	917
301687016	918
301687018	919
301901001	920
302311022	921
302311024	922
302311026	923
302334001	924
302334003	925
302334005	926
304576027	927
304692003	928
304766005	929
304766007	930
304766008	931
304766009	932
304778007	933
304778008	934
304778009	935
304778010	936
304778011	937
304786005	938
304786006	939
304786007	940
304786008	941
304946034	942
305304008	943
305304010	944
305304019	945
305304020	946
305305010	947
305584002	948
305775003	949
305775005	950
305775022	951
305775023	952
305775024	953
305775025	954
305775031	955
305775032	956
305775041	957
305931001	958
306307002	959
306307005	960
306307019	961
306307020	962
306307043	963
306307076	964
306847002	965
306847007	966
306847008	967
306847009	968
306847010	969
306847011	970
306847013	971
307239001	972
307239004	973
307239005	974
307239010	975
307656008	976
307656018	977
307656020	978
307656023	979
307656027	980
307656029	981
307847009	982
307952006	983
308154005	984
308154007	985
308154008	986
308158008	987
308158009	988
308158014	989
308158016	990
309434006	991
309434007	992
309434009	993
309434010	994
309434011	995
309434013	996
309434014	997
309434015	998
309509009	999
309864002	1000
309864010	1001
309864011	1002
309864012	1003
309864013	1004
309864014	1005
309864016	1006
310091014	1007
310091017	1008
310091018	1009
310091019	1010
310091020	1011
310091024	1012
310091025	1013
310091032	1014
310091033	1015
310091034	1016
310091035	1017
310091036	1018
310091038	1019
310091039	1020
310091040	1021
310091041	1022
310091042	1023
310091043	1024
310365019	1025
311059018	1026
311059024	1027
311059025	1028
311059026	1029
311059028	1030
311059029	1031
311059031	1032
311059032	1033
312058003	1034
312543001	1035
312543004	1036
312543005	1037
312829006	1038
312829007	1039
312829010	1040
312829011	1041
312878001	1042
312878005	1043
312878010	1044
315352006	1045
315352008	1046
315497001	1047
315497012	1048
315497016	1049
315497017	1050
315497018	1051
315509001	1052
315509020	1053
315509024	1054
315509032	1055
315509033	1056
315509036	1057
315795001	1058
315795004	1059
315795005	1060
315987003	1061
315987004	1062
315987005	1063
315987014	1064
315987015	1065
316008005	1066
316085001	1067
316085002	1068
316085013	1069
316242054	1070
316242055	1071
316441001	1072
316441005	1073
316441006	1074
316441008	1075
316441011	1076
316441012	1077
316441015	1078
316441016	1079
316441023	1080
316441024	1081
316441025	1082
316441033	1083
316441034	1084
316441036	1085
316441038	1086
316441039	1087
316471003	1088
316471020	1089
316553025	1090
316553026	1091
316553027	1092
316553030	1093
316657001	1094
316657008	1095
316657010	1096
316657013	1097
316657015	1098
317055012	1099
317348002	1100
317812001	1101
317812011	1102
317812012	1103
318035003	1104
318035009	1105
318035015	1106
318035017	1107
318035018	1108
318035022	1109
318035023	1110
318035025	1111
318035026	1112
318066004	1113
318066006	1114
318066013	1115
318066014	1116
318066016	1117
318238001	1118
318914001	1119
318914007	1120
318914012	1121
318914016	1122
318914017	1123
318914019	1124
318914025	1125
318914026	1126
318914029	1127
318951002	1128
318951018	1129
318951019	1130
318951020	1131
318951021	1132
318951022	1133
318951023	1134
318951024	1135
318951025	1136
318951026	1137
318951032	1138
319811019	1139
319811024	1140
319811026	1141
319811027	1142
319906001	1143
319906002	1144
319906005	1145
319906006	1146
319906007	1147
319906008	1148
319906009	1149
320524003	1150
320880001	1151
321249006	1152
321249007	1153
321249009	1154
321249010	1155
321591012	1156
321591013	1157
322017003	1158
322017015	1159
322017029	1160
322017030	1161
322017038	1162
322017039	1163
322017040	1164
322017043	1165
322322009	1166
322322010	1167
322322012	1168
322322014	1169
322322016	1170
323274002	1171
324375010	1172
324502001	1173
324502003	1174
324502008	1175
324502017	1176
324502018	1177
324502019	1178
324946001	1179
324963007	1180
324963025	1181
324963026	1182
324963028	1183
324963029	1184
324963030	1185
324963035	1186
324963036	1187
324963040	1188
324963051	1189
324963052	1190
324963055	1191
325027011	1192
325027016	1193
325087002	1194
325087018	1195
325087036	1196
325087041	1197
325087043	1198
325087044	1199
325087045	1200
325542015	1201
325542018	1202
325542020	1203
326885002	1204
326885010	1205
326885016	1206
326885022	1207
326885026	1208
326885027	1209
326885030	1210
326885032	1211
326885036	1212
326885037	1213
326885038	1214
326885046	1215
326885049	1216
326885050	1217
326885051	1218
326885053	1219
326885054	1220
327144031	1221
327144032	1222
327144033	1223
327144036	1224
327144038	1225
327144039	1226
327144042	1227
327310001	1228
327310002	1229
327310014	1230
327310015	1231
327310016	1232
327368019	1233
327368026	1234
327821003	1235
327821005	1236
327821020	1237
327821026	1238
327821028	1239
327821029	1240
327821030	1241
327821034	1242
327821035	1243
327821037	1244
327821045	1245
328480021	1246
329052020	1247
331062008	1248
331062009	1249
331072001	1250
331072005	1251
331093001	1252
331093002	1253
331093006	1254
331474015	1255
331474016	1256
331474017	1257
331474020	1258
331474021	1259
331474022	1260
331474024	1261
331474025	1262
331474027	1263
331474029	1264
331474030	1265
331474033	1266
331474035	1267
331474038	1268
331474039	1269
332055004	1270
333159002	1271
333323008	1272
333323015	1273
333323018	1274
333323019	1275
333323020	1276
333323030	1277
333323038	1278
333323040	1279
333323043	1280
333353009	1281
333353010	1282
334077001	1283
335037001	1284
335037004	1285
335037005	1286
335896020	1287
335991001	1288
336125002	1289
336125003	1290
336881001	1291
337777001	1292
337777004	1293
337777006	1294
337777012	1295
337777013	1296
337777014	1297
337777015	1298
337777016	1299
337991001	1300
337991002	1301
337991005	1302
337991006	1303
337991007	1304
337991009	1305
337991010	1306
338016001	1307
338016003	1308
338016009	1309
338016011	1310
338400001	1311
338400003	1312
338400004	1313
338400005	1314
339252001	1315
339252007	1316
339252009	1317
340223001	1318
340546046	1319
341129001	1320
341186001	1321
341242001	1322
341242006	1323
341242007	1324
341242009	1325
341242012	1326
341242013	1327
341242015	1328
341242016	1329
341242019	1330
341242026	1331
341452001	1332
341782018	1333
341782022	1334
341782023	1335
341782032	1336
341782033	1337
341782034	1338
341782043	1339
341782044	1340
341909034	1341
341909036	1342
341909045	1343
341909048	1344
341909049	1345
341909051	1346
341917002	1347
342034003	1348
342034014	1349
342034016	1350
342034017	1351
342034019	1352
342034027	1353
342060001	1354
342345019	1355
342345025	1356
342345026	1357
342434002	1358
342434003	1359
342434007	1360
342840001	1361
342954024	1362
343973008	1363
343973009	1364
343973011	1365
344534010	1366
344625009	1367
344627006	1368
344905001	1369
344956009	1370
344956011	1371
344956021	1372
344956023	1373
344956026	1374
345815002	1375
345830024	1376
345830025	1377
345830027	1378
345830028	1379
345830029	1380
345830031	1381
345830036	1382
345830037	1383
345922004	1384
345922005	1385
345922011	1386
346539014	1387
346539015	1388
346539017	1389
346539021	1390
347182012	1391
347200001	1392
347975001	1393
347983037	1394
347983038	1395
347983039	1396
347983042	1397
347983043	1398
347983047	1399
348168005	1400
348330026	1401
348330027	1402
348330031	1403
348330033	1404
348330037	1405
348330039	1406
348330041	1407
348330042	1408
348330043	1409
348330044	1410
348330045	1411
348330048	1412
348330049	1413
348442015	1414
348657006	1415
348870001	1416
348870006	1417
348870008	1418
348870009	1419
348870011	1420
348995024	1421
348995027	1422
348995028	1423
349080001	1424
349301001	1425
349301010	1426
349301011	1427
349301014	1428
349301016	1429
349301022	1430
349301023	1431
349301024	1432
349301025	1433
349301028	1434
349301029	1435
349301030	1436
349301032	1437
349301040	1438
349301041	1439
349301045	1440
349301046	1441
349301047	1442
349301048	1443
349669005	1444
349669006	1445
349669007	1446
349669008	1447
350082029	1448
350082031	1449
350082034	1450
350135015	1451
350135017	1452
350135018	1453
350911001	1454
350911002	1455
350911004	1456
350911006	1457
350911007	1458
350911008	1459
350911009	1460
350911010	1461
350911012	1462
351098028	1463
351098032	1464
351182003	1465
351182006	1466
351332007	1467
351462009	1468
351484002	1469
351484009	1470
351484012	1471
351484013	1472
351484014	1473
351484026	1474
351484027	1475
351484028	1476
351484033	1477
351484034	1478
351484037	1479
351484039	1480
351484041	1481
351484042	1482
351771044	1483
351771048	1484
351914028	1485
351914044	1486
351933001	1487
351933029	1488
351933038	1489
351933041	1490
351933046	1491
351933051	1492
351933052	1493
352811001	1494
352811025	1495
352811027	1496
352811033	1497
352811039	1498
354041001	1499
354246002	1500
354246011	1501
354246012	1502
354246014	1503
354246017	1504
354246018	1505
354246019	1506
354246021	1507
354307004	1508
354307008	1509
355062002	1510
355062004	1511
355072001	1512
355072002	1513
355072003	1514
355072004	1515
355072009	1516
355072031	1517
355072045	1518
355307042	1519
355307052	1520
355307053	1521
355325001	1522
355325003	1523
355421003	1524
355421004	1525
355569001	1526
355569002	1527
355569004	1528
355569005	1529
355569011	1530
355569043	1531
355569046	1532
356004013	1533
356174004	1534
356289005	1535
356289021	1536
356289059	1537
356289060	1538
356289064	1539
356289065	1540
356289068	1541
356289075	1542
356289076	1543
356289077	1544
356438015	1545
356438016	1546
356438017	1547
356438023	1548
356693020	1549
357130011	1550
357130017	1551
357751001	1552
357751002	1553
357751003	1554
357792003	1555
357792004	1556
357792006	1557
357792007	1558
357792008	1559
357792009	1560
357792011	1561
358254004	1562
358383017	1563
358383021	1564
358483006	1565
358483007	1566
358483009	1567
358483013	1568
358753001	1569
358753005	1570
359043005	1571
359043006	1572
359043007	1573
359043008	1574
359504016	1575
359504019	1576
359804002	1577
359804013	1578
359909001	1579
359909015	1580
359909030	1581
359909035	1582
360295023	1583
360859003	1584
360859004	1585
360859006	1586
360950004	1587
360950007	1588
360950008	1589
360950014	1590
360950016	1591
361401005	1592
361467024	1593
361467033	1594
361467035	1595
361467038	1596
361531002	1597
361531003	1598
361531005	1599
361531012	1600
362219001	1601
362219002	1602
362931024	1603
362931025	1604
362931027	1605
362931028	1606
362997001	1607
362997005	1608
362997008	1609
362997009	1610
362997010	1611
362997011	1612
362997012	1613
362997013	1614
364297017	1615
364297018	1616
364297025	1617
364297029	1618
364297030	1619
364409028	1620
364409033	1621
364409037	1622
364409038	1623
364409039	1624
364409044	1625
365025018	1626
365058001	1627
365102023	1628
365102032	1629
365102037	1630
365102042	1631
365102043	1632
365439048	1633
365439051	1634
365439052	1635
365439057	1636
365439058	1637
365592009	1638
366686001	1639
366686005	1640
366686011	1641
366686017	1642
366686018	1643
366686020	1644
366686022	1645
366686023	1646
366686024	1647
366686025	1648
366686026	1649
366859017	1650
366859020	1651
366859023	1652
366859024	1653
366859031	1654
366859032	1655
366859033	1656
366859034	1657
367194001	1658
367372001	1659
367376002	1660
368038002	1661
368038004	1662
368038005	1663
368038011	1664
368300006	1665
368300011	1666
368300014	1667
368300015	1668
368300022	1669
368505002	1670
368505006	1671
368603022	1672
368603029	1673
368603035	1674
368979001	1675
369423002	1676
369423004	1677
369796004	1678
369796007	1679
369796023	1680
369796024	1681
369796025	1682
369796026	1683
369796027	1684
369796032	1685
369796035	1686
370594006	1687
370594007	1688
370594017	1689
370594018	1690
370594020	1691
370594021	1692
370594023	1693
370737001	1694
370868011	1695
370868012	1696
370868013	1697
372008001	1698
372008010	1699
372008011	1700
372008012	1701
372576010	1702
372576011	1703
372576013	1704
372576016	1705
372576017	1706
372628013	1707
372628015	1708
372628016	1709
372628017	1710
372628019	1711
372628020	1712
372860001	1713
372860002	1714
372860024	1715
372860041	1716
372860043	1717
372860051	1718
372860052	1719
372860062	1720
372860063	1721
372860068	1722
372860069	1723
372860072	1724
372860073	1725
372860076	1726
373493008	1727
373493009	1728
373493010	1729
373506001	1730
373506004	1731
373506008	1732
373506011	1733
373506018	1734
373506019	1735
373506023	1736
373506024	1737
373506025	1738
373506026	1739
373506027	1740
373698005	1741
374762001	1742
374762008	1743
374762021	1744
375248006	1745
375248009	1746
375248010	1747
375248012	1748
375248020	1749
375248021	1750
375248022	1751
375248023	1752
375248024	1753
375248026	1754
375248028	1755
375248029	1756
375585001	1757
375585023	1758
375585024	1759
375585025	1760
375585026	1761
375585027	1762
375849011	1763
375849019	1764
375849021	1765
375849026	1766
375917001	1767
375917005	1768
375917006	1769
375917007	1770
375917009	1771
376172001	1772
376172002	1773
376172003	1774
376172006	1775
377239007	1776
377239008	1777
377266015	1778
377266018	1779
377277001	1780
377277002	1781
377277014	1782
377277016	1783
377277018	1784
377277020	1785
377277023	1786
377277024	1787
377277025	1788
377277027	1789
377277031	1790
377277033	1791
377277034	1792
377277035	1793
377277036	1794
377277037	1795
377277038	1796
377289002	1797
377436002	1798
377436007	1799
377436011	1800
377436014	1801
378124004	1802
378124007	1803
378124009	1804
378124012	1805
378124013	1806
378124014	1807
378135002	1808
378135003	1809
378135021	1810
378135022	1811
378135025	1812
378135026	1813
378135028	1814
378135029	1815
378135030	1816
378135031	1817
378135032	1818
378135033	1819
378135034	1820
378135036	1821
378135037	1822
378447002	1823
378447003	1824
378447004	1825
378447006	1826
378447011	1827
378447021	1828
378447022	1829
378447023	1830
378447024	1831
378447028	1832
378447029	1833
378447030	1834
378447031	1835
378447033	1836
378447034	1837
378447036	1838
378447041	1839
378447042	1840
378447043	1841
378447046	1842
378447050	1843
378447055	1844
378447056	1845
378719001	1846
379360015	1847
379360022	1848
379360023	1849
379360031	1850
379360032	1851
379360033	1852
379360034	1853
379360038	1854
379360043	1855
379360048	1856
379360052	1857
379360053	1858
379780019	1859
379780024	1860
379780027	1861
379780038	1862
379780039	1863
379780040	1864
379780042	1865
379780043	1866
379780045	1867
379780048	1868
379780051	1869
379963002	1870
380193006	1871
380193010	1872
380193014	1873
380193015	1874
380609001	1875
380609008	1876
380609010	1877
380609021	1878
380609023	1879
380609036	1880
380609037	1881
380609038	1882
380894037	1883
381038003	1884
381038004	1885
381038018	1886
381038025	1887
381038026	1888
381038030	1889
381038032	1890
381038033	1891
381187001	1892
381187006	1893
382127019	1894
382127027	1895
382127032	1896
382127035	1897
382127039	1898
382127040	1899
382468007	1900
383152002	1901
383152003	1902
383569008	1903
383569009	1904
384263008	1905
384263010	1906
384263011	1907
384263013	1908
384482001	1909
384482002	1910
384482003	1911
384482006	1912
384482008	1913
384482009	1914
384482010	1915
384654004	1916
384654009	1917
384654011	1918
384654021	1919
384654022	1920
384654023	1921
384851001	1922
384851004	1923
384851013	1924
384851019	1925
384851022	1926
384851023	1927
386399006	1928
386399009	1929
386399011	1930
386463001	1931
386463006	1932
386463014	1933
386678001	1934
386678003	1935
386681012	1936
386681013	1937
386681014	1938
386681016	1939
386681018	1940
386695004	1941
386859006	1942
386859007	1943
386859019	1944
386859026	1945
386859027	1946
386859028	1947
386859029	1948
386859030	1949
386859037	1950
386859038	1951
386859044	1952
386859050	1953
386859051	1954
386859053	1955
386859061	1956
387348012	1957
387348016	1958
387348017	1959
387348018	1960
387348019	1961
387348020	1962
387348021	1963
387348022	1964
387348023	1965
387348025	1966
387348029	1967
387348030	1968
387426012	1969
387444006	1970
387843034	1971
387843035	1972
387843036	1973
387843037	1974
387843041	1975
388573002	1976
388916001	1977
388916006	1978
389236006	1979
389388001	1980
389479006	1981
389479007	1982
389892002	1983
390469004	1984
390469005	1985
390469006	1986
390512001	1987
390512006	1988
390512010	1989
390512011	1990
390512018	1991
390531007	1992
390531008	1993
391032005	1994
391032007	1995
391032009	1996
391032010	1997
391032011	1998
391598044	1999
391598046	2000
391598059	2001
391598061	2002
391598062	2003
391750001	2004
391750011	2005
391750012	2006
391750013	2007
391750015	2008
391750016	2009
391772001	2010
392126003	2011
392168001	2012
392168010	2013
392168018	2014
392168020	2015
392168029	2016
392168032	2017
392203001	2018
392220001	2019
392269007	2020
392269008	2021
392269009	2022
392269010	2023
392269011	2024
392269012	2025
392269014	2026
392820002	2027
392933006	2028
392938001	2029
392938002	2030
392938024	2031
392938029	2032
392938032	2033
392938035	2034
392938036	2035
393321007	2036
393447009	2037
393447010	2038
393447013	2039
393447015	2040
393447016	2041
393750002	2042
393772001	2043
393772011	2044
393772021	2045
393993002	2046
393993004	2047
394292001	2048
394292002	2049
394292006	2050
394292008	2051
394522001	2052
394522003	2053
394522005	2054
394798002	2055
394798004	2056
394803004	2057
394803011	2058
395127001	2059
395127006	2060
395127011	2061
395127012	2062
395127013	2063
395127028	2064
395127030	2065
395127031	2066
395127036	2067
395127040	2068
395127042	2069
395127043	2070
395575001	2071
395575002	2072
395619001	2073
395619009	2074
395619012	2075
395619013	2076
395619018	2077
395658025	2078
395658031	2079
395658033	2080
395658034	2081
395658035	2082
395658038	2083
395658039	2084
395658040	2085
395658042	2086
395658049	2087
395658050	2088
395658051	2089
395730016	2090
395730018	2091
395730020	2092
395730022	2093
395730028	2094
395730029	2095
395730030	2096
395730035	2097
395730036	2098
395730037	2099
395730038	2100
395730039	2101
395730040	2102
395730041	2103
395730042	2104
395730043	2105
395730045	2106
395864036	2107
395864046	2108
395864048	2109
395864060	2110
395864063	2111
395864064	2112
395864065	2113
395864068	2114
395864070	2115
395864071	2116
395864087	2117
396135007	2118
396135008	2119
396135023	2120
396135035	2121
396135040	2122
396135041	2123
396135044	2124
396135045	2125
396135046	2126
396135047	2127
396135048	2128
396135049	2129
396135052	2130
396135058	2131
396135065	2132
396690001	2133
396690010	2134
396690014	2135
396690020	2136
397068001	2137
397068012	2138
397068014	2139
